transaction_id,transaction_date,product_id,customer_id,region_id,quantity,revenue,cost
T03184,2023-05-12,P04,C09,R02,5,1920,1300
T03185,2024-03-30,P04,C08,R04,2,512,398
T03186,2023-12-14,P02,C09,R03,5,760,505
T03187,2024-06-23,P03,C010,R01,3,732,552
T03188,2024-02-10,P04,C04,R03,1,341,219
T03189,2023-03-17,P05,C09,R04,5,370,225
T03190,2024-08-01,P04,C07,R02,3,1185,813
T03191,2024-05-06,P01,C05,R02,2,450,270
T03192,2023-07-13,P01,C05,R01,1,249,187
T03193,2023-06-11,P01,C01,R01,5,1450,885
T03194,2023-12-13,P04,C02,R03,3,1152,738
T03195,2023-12-27,P02,C010,R03,1,230,153
T03196,2024-08-06,P05,C03,R01,1,64,49
T03197,2023-03-28,P04,C08,R04,4,1044,772
T03198,2023-09-19,P02,C06,R03,1,224,176
T03199,2023-08-02,P02,C010,R02,3,468,363
T03200,2024-10-26,P04,C05,R02,2,620,466
T03201,2024-12-22,P04,C01,R04,4,1540,1032
T03202,2024-07-26,P02,C09,R01,3,654,402
T03203,2023-09-19,P02,C03,R03,3,591,405
T03204,2024-12-30,P02,C03,R02,3,588,450
T03205,2023-10-10,P04,C02,R01,5,1805,1235
T03206,2024-10-09,P02,C04,R03,5,830,530
T03207,2024-04-11,P01,C02,R04,2,470,294
T03208,2024-01-15,P04,C09,R02,3,996,693
T03209,2023-12-28,P01,C010,R04,5,1320,805
T03210,2024-03-24,P03,C07,R04,5,1630,1225
T03211,2024-03-16,P04,C08,R04,5,1335,930
T03212,2023-04-03,P03,C03,R03,2,586,466
T03213,2024-09-12,P02,C06,R04,2,488,318
T03214,2024-02-28,P02,C010,R03,3,693,531
T03215,2023-05-22,P05,C06,R03,4,288,208
T03216,2023-10-18,P02,C01,R04,3,624,459
T03217,2024-03-07,P03,C06,R04,5,1660,1270
T03218,2024-11-19,P02,C03,R01,5,965,720
T03219,2024-10-14,P04,C03,R02,1,389,243
T03220,2024-12-01,P02,C03,R01,3,633,495
T03221,2023-02-18,P05,C010,R02,5,435,310
T03222,2023-10-29,P02,C010,R02,5,1070,660
T03223,2023-07-09,P03,C08,R01,4,996,744
T03224,2023-05-16,P03,C05,R01,1,235,145
T03225,2024-07-08,P02,C04,R02,3,669,453
T03226,2024-02-08,P03,C09,R02,2,648,412
T03227,2024-08-24,P03,C09,R02,3,693,522
T03228,2023-12-07,P05,C01,R03,3,186,147
T03229,2024-12-04,P04,C02,R02,4,1072,696
T03230,2023-11-14,P05,C08,R04,3,330,201
T03231,2024-09-09,P01,C05,R04,4,1168,720
T03232,2023-12-29,P05,C07,R04,4,380,244
T03233,2024-01-17,P02,C01,R01,5,800,505
T03234,2023-08-21,P04,C010,R01,2,626,420
T03235,2023-12-10,P02,C05,R01,4,700,424
T03236,2024-07-02,P01,C03,R02,1,181,110
T03237,2024-07-06,P04,C010,R04,1,368,290
T03238,2024-06-12,P03,C02,R02,2,558,436
T03239,2024-07-24,P05,C02,R03,4,344,216
T03240,2023-07-02,P02,C09,R03,2,472,304
T03241,2023-02-10,P01,C04,R01,5,1305,850
T03242,2024-07-04,P03,C04,R03,1,205,133
T03243,2024-02-01,P05,C07,R04,3,339,249
T03244,2024-12-04,P03,C010,R03,1,245,172
T03245,2024-05-08,P05,C010,R01,4,428,264
T03246,2024-10-20,P04,C02,R02,2,538,428
T03247,2023-11-29,P03,C03,R03,1,275,176
T03248,2023-05-07,P03,C03,R04,3,960,627
T03249,2024-07-11,P03,C06,R04,3,801,516
T03250,2024-07-10,P04,C03,R04,2,796,550
T03251,2023-01-01,P01,C05,R02,2,390,268
T03252,2023-06-17,P05,C04,R04,1,102,73
T03253,2024-09-11,P03,C03,R01,4,864,656
T03254,2023-01-19,P04,C08,R01,5,1810,1365
T03255,2023-11-28,P01,C010,R04,3,672,456
T03256,2024-08-06,P05,C03,R03,2,144,90
T03257,2024-03-31,P04,C06,R04,5,1375,845
T03258,2023-04-19,P05,C07,R01,5,405,315
T03259,2023-09-25,P03,C07,R01,5,1045,645
T03260,2024-03-20,P01,C02,R01,4,820,532
T03261,2023-08-28,P04,C03,R03,2,770,558
T03262,2023-10-28,P01,C010,R03,3,837,561
T03263,2024-08-24,P03,C010,R03,2,582,444
T03264,2023-04-13,P01,C04,R01,1,282,203
T03265,2023-09-07,P01,C07,R02,3,888,666
T03266,2024-03-28,P02,C02,R04,2,370,222
T03267,2024-06-03,P01,C03,R04,3,672,411
T03268,2023-06-02,P05,C07,R01,1,63,43
T03269,2023-06-23,P04,C07,R03,3,921,648
T03270,2023-12-09,P02,C010,R02,5,875,670
T03271,2024-10-31,P04,C03,R02,4,1508,1104
T03272,2024-03-06,P04,C01,R03,1,327,224
T03273,2024-12-27,P03,C03,R04,3,774,528
T03274,2024-11-19,P03,C05,R04,1,323,237
T03275,2024-11-17,P02,C07,R02,5,810,605
T03276,2024-10-19,P03,C04,R02,4,1000,768
T03277,2023-11-20,P03,C01,R03,1,348,209
T03278,2024-11-03,P03,C06,R04,5,1545,1060
T03279,2024-09-30,P04,C02,R02,5,1675,1250
T03280,2024-02-24,P02,C03,R04,5,970,645
T03281,2024-08-16,P04,C04,R02,3,813,570
T03282,2024-04-29,P05,C06,R03,2,228,180
T03283,2024-10-20,P04,C06,R04,1,385,248
T03284,2024-02-16,P05,C07,R02,2,138,100
T03285,2023-03-25,P01,C05,R02,5,965,590
T03286,2023-04-23,P01,C07,R02,2,480,320
T03287,2023-11-28,P05,C02,R02,5,500,385
T03288,2024-01-13,P05,C01,R03,5,350,275
T03289,2024-10-16,P04,C010,R04,4,1132,684
T03290,2023-02-10,P05,C08,R04,4,336,220
T03291,2023-04-15,P02,C01,R01,2,472,372
T03292,2023-07-21,P01,C02,R04,1,260,190
T03293,2024-03-25,P01,C010,R01,2,524,326
T03294,2023-09-23,P05,C06,R02,1,113,71
T03295,2023-07-29,P03,C01,R03,2,670,422
T03296,2024-07-16,P03,C010,R03,3,1047,651
T03297,2023-04-28,P05,C03,R02,3,183,129
T03298,2024-12-13,P02,C07,R01,1,168,126
T03299,2024-01-12,P03,C08,R02,4,1164,832
T03300,2024-07-04,P05,C04,R03,1,78,56
T03301,2024-06-23,P02,C03,R03,2,342,208
T03302,2023-03-25,P02,C01,R04,5,1025,670
T03303,2024-03-29,P04,C09,R01,3,909,672
T03304,2024-10-28,P02,C010,R04,5,975,680
T03305,2024-09-20,P03,C06,R03,3,747,492
T03306,2024-05-28,P03,C06,R03,2,478,304
T03307,2024-08-27,P05,C09,R04,3,300,198
T03308,2024-11-08,P05,C01,R04,1,66,40
T03309,2024-01-22,P02,C06,R03,5,765,575
T03310,2023-12-16,P01,C05,R04,5,1350,920
T03311,2023-10-23,P04,C06,R04,2,666,486
T03312,2023-09-15,P01,C08,R01,5,1025,660
T03313,2023-03-22,P02,C05,R03,2,444,352
T03314,2023-09-25,P02,C02,R02,4,884,564
T03315,2024-02-23,P01,C02,R01,1,195,139
T03316,2023-08-23,P04,C010,R02,3,1185,786
T03317,2023-11-07,P01,C05,R04,3,621,486
T03318,2023-12-23,P05,C03,R04,3,345,228
T03319,2023-08-01,P03,C010,R02,4,1372,976
T03320,2024-07-27,P05,C03,R04,1,119,85
T03321,2023-02-18,P03,C08,R04,5,1625,1185
T03322,2023-05-07,P02,C07,R01,5,905,555
T03323,2023-08-11,P04,C01,R02,1,305,231
T03324,2023-10-06,P01,C05,R01,1,207,125
T03325,2024-02-12,P04,C09,R02,3,1029,702
T03326,2024-05-19,P01,C04,R01,5,1040,760
T03327,2023-10-21,P05,C01,R03,1,84,62
T03328,2023-10-04,P05,C08,R03,5,460,360
T03329,2024-03-13,P01,C05,R02,1,250,189
T03330,2023-04-17,P04,C02,R03,2,656,454
T03331,2024-10-19,P01,C01,R01,3,831,531
T03332,2024-02-24,P02,C03,R02,1,165,108
T03333,2024-09-02,P05,C09,R03,4,276,192
T03334,2024-03-04,P02,C01,R03,1,153,120
T03335,2024-01-10,P05,C04,R02,2,186,138
T03336,2023-03-14,P05,C08,R03,4,348,248
T03337,2024-09-25,P03,C08,R03,4,1364,972
T03338,2023-01-30,P02,C010,R02,1,196,122
T03339,2023-07-07,P02,C08,R03,2,336,264
T03340,2023-12-30,P03,C010,R03,4,848,512
T03341,2024-03-26,P04,C08,R03,3,1008,666
T03342,2023-07-14,P02,C04,R03,3,525,378
T03343,2023-06-05,P01,C08,R04,5,1315,820
T03344,2023-06-21,P03,C09,R02,5,1625,1220
T03345,2023-02-10,P02,C07,R04,2,498,362
T03346,2023-03-04,P04,C02,R04,4,1536,1208
T03347,2023-01-23,P02,C09,R01,3,471,327
T03348,2023-12-26,P05,C08,R04,3,249,198
T03349,2023-03-16,P01,C05,R04,2,590,422
T03350,2024-07-13,P03,C03,R01,4,856,524
T03351,2024-11-02,P05,C07,R03,2,196,120
T03352,2023-04-28,P04,C02,R03,1,292,204
T03353,2024-09-03,P05,C03,R04,3,300,237
T03354,2024-01-15,P05,C09,R01,2,222,138
T03355,2024-11-09,P04,C04,R03,2,764,550
T03356,2023-10-17,P05,C04,R01,1,96,68
T03357,2024-03-15,P03,C03,R02,5,1270,1000
T03358,2024-10-29,P02,C05,R02,3,618,408
T03359,2023-01-07,P05,C03,R02,2,180,114
T03360,2023-07-15,P03,C09,R02,3,900,594
T03361,2024-02-25,P02,C03,R04,5,1230,960
T03362,2024-07-21,P02,C02,R02,2,406,264
T03363,2023-07-12,P05,C05,R02,1,112,89
T03364,2024-07-12,P03,C06,R01,3,906,600
T03365,2023-05-28,P05,C01,R03,1,111,88
T03366,2024-10-30,P04,C06,R01,5,1890,1320
T03367,2023-07-21,P02,C010,R04,5,805,615
T03368,2024-03-19,P05,C03,R02,3,219,156
T03369,2024-02-23,P02,C04,R03,5,1115,715
T03370,2024-03-02,P03,C06,R03,4,1232,756
T03371,2024-04-23,P01,C08,R02,3,561,378
T03372,2024-04-19,P05,C09,R02,4,312,224
T03373,2023-05-06,P05,C06,R04,5,515,325
T03374,2024-01-30,P02,C07,R04,3,480,321
T03375,2024-07-29,P03,C05,R02,4,1124,832
T03376,2023-11-21,P04,C09,R02,5,1755,1380
T03377,2024-01-27,P03,C04,R02,2,464,326
T03378,2024-11-18,P05,C010,R02,2,236,162
T03379,2024-09-19,P04,C06,R03,1,306,211
T03380,2024-03-15,P03,C05,R04,2,460,330
T03381,2023-07-23,P01,C01,R02,4,1060,648
T03382,2024-04-30,P02,C05,R02,2,492,390
T03383,2023-01-31,P03,C05,R03,3,651,465
T03384,2024-01-23,P03,C09,R01,3,738,570
T03385,2024-09-16,P01,C01,R02,3,699,450
T03386,2024-03-09,P05,C05,R03,2,134,84
T03387,2024-01-11,P02,C07,R03,2,302,206
T03388,2023-12-10,P03,C06,R01,1,332,259
T03389,2024-03-18,P04,C06,R04,5,1630,1140
T03390,2024-08-01,P03,C07,R04,1,289,191
T03391,2023-03-16,P02,C06,R04,4,764,492
T03392,2024-07-10,P03,C05,R02,3,900,549
T03393,2024-10-27,P01,C010,R04,2,392,236
T03394,2023-06-04,P03,C05,R02,5,1230,900
T03395,2024-03-05,P03,C09,R02,5,1610,1240
T03396,2023-12-29,P04,C08,R03,2,582,440
T03397,2024-03-23,P01,C010,R04,1,206,160
T03398,2023-08-22,P01,C04,R04,5,990,670
T03399,2024-07-16,P03,C04,R04,1,330,239
T03400,2023-09-19,P04,C010,R02,2,738,484
T03401,2023-05-05,P03,C05,R02,1,312,201
T03402,2023-09-02,P03,C03,R04,3,846,540
T03403,2024-06-25,P02,C08,R02,2,416,256
T03404,2024-04-29,P02,C07,R02,2,366,236
T03405,2023-05-02,P04,C05,R01,5,1280,870
T03406,2023-05-05,P05,C010,R01,5,570,370
T03407,2024-07-02,P02,C03,R04,5,860,615
T03408,2023-06-19,P05,C05,R04,3,237,186
T03409,2023-05-04,P01,C03,R01,3,717,429
T03410,2023-02-04,P02,C010,R02,4,864,624
T03411,2023-03-28,P02,C05,R02,2,438,340
T03412,2024-10-07,P04,C01,R03,5,1425,975
T03413,2024-12-08,P05,C06,R04,2,142,90
T03414,2023-07-20,P02,C010,R04,1,232,147
T03415,2024-01-04,P02,C04,R04,3,735,474
T03416,2023-03-18,P04,C04,R03,4,1320,1008
T03417,2023-02-28,P04,C08,R03,1,279,183
T03418,2024-03-06,P05,C02,R02,2,170,128
T03419,2024-09-29,P01,C04,R01,3,597,462
T03420,2024-05-14,P01,C02,R01,5,1120,875
T03421,2023-04-19,P03,C01,R01,1,288,181
T03422,2023-10-05,P02,C010,R02,3,477,375
T03423,2023-03-09,P05,C03,R01,2,166,112
T03424,2023-03-10,P02,C08,R03,2,468,302
T03425,2023-06-14,P05,C06,R03,1,67,47
T03426,2024-05-03,P05,C07,R04,1,97,58
T03427,2023-11-01,P05,C02,R01,1,116,88
T03428,2024-11-04,P02,C06,R03,4,964,620
T03429,2023-12-31,P04,C08,R04,5,1825,1215
T03430,2024-01-14,P02,C08,R01,3,570,369
T03431,2023-12-09,P05,C04,R01,2,194,152
T03432,2024-07-07,P03,C06,R03,2,472,318
T03433,2023-12-20,P01,C05,R04,5,1205,925
T03434,2024-02-20,P05,C09,R04,1,85,61
T03435,2023-04-19,P03,C08,R03,1,338,265
T03436,2024-07-16,P04,C02,R03,2,718,556
T03437,2024-05-11,P05,C07,R03,5,590,420
T03438,2023-12-07,P03,C07,R01,2,640,452
T03439,2024-01-18,P05,C01,R03,1,64,42
T03440,2024-06-16,P02,C01,R03,3,747,561
T03441,2023-10-27,P03,C04,R02,1,255,183
T03442,2023-05-19,P02,C05,R03,3,633,477
T03443,2023-12-25,P02,C04,R03,4,916,704
T03444,2024-05-13,P03,C07,R01,5,1595,1150
T03445,2024-01-20,P01,C03,R04,4,1164,748
T03446,2024-08-26,P03,C07,R01,1,321,233
T03447,2023-10-07,P01,C08,R02,5,1150,865
T03448,2024-09-28,P05,C06,R03,1,86,66
T03449,2024-04-27,P05,C06,R03,5,430,270
T03450,2023-04-21,P03,C08,R03,5,1740,1190
T03451,2023-05-19,P05,C08,R03,1,112,85
T03452,2024-03-10,P04,C07,R03,1,334,254
T03453,2024-05-23,P02,C06,R03,5,1075,840
T03454,2023-09-30,P02,C06,R02,5,1190,750
T03455,2023-04-09,P01,C010,R03,1,203,134
T03456,2023-04-14,P05,C06,R03,1,105,64
T03457,2023-08-02,P01,C08,R03,2,486,342
T03458,2024-10-25,P02,C01,R02,2,486,354
T03459,2023-06-14,P02,C05,R03,2,442,344
T03460,2024-06-03,P05,C03,R02,4,376,276
T03461,2023-10-11,P04,C08,R01,5,1560,1000
T03462,2024-05-31,P04,C06,R03,3,1182,906
T03463,2024-10-18,P05,C02,R04,4,436,288
T03464,2024-09-04,P05,C07,R02,5,530,345
T03465,2023-06-13,P01,C07,R01,3,717,447
T03466,2024-10-20,P05,C05,R02,2,148,88
T03467,2023-03-05,P04,C08,R02,3,1101,825
T03468,2023-04-01,P05,C05,R01,1,90,60
T03469,2023-04-27,P01,C01,R03,1,185,133
T03470,2023-09-24,P01,C09,R03,5,1155,805
T03471,2024-11-15,P01,C04,R02,4,948,736
T03472,2024-07-12,P01,C02,R01,2,396,252
T03473,2023-05-20,P03,C04,R03,5,1610,1005
T03474,2023-09-03,P05,C09,R02,2,136,88
T03475,2024-10-22,P02,C02,R04,1,198,142
T03476,2024-01-30,P05,C04,R01,4,360,276
T03477,2024-05-01,P03,C02,R04,4,1384,1040
T03478,2024-04-20,P01,C05,R04,1,224,155
T03479,2024-05-31,P03,C03,R02,3,891,594
T03480,2023-07-03,P04,C010,R01,4,1520,920
T03481,2023-01-20,P04,C02,R03,3,1152,819
T03482,2024-07-11,P05,C09,R03,2,178,140
T03483,2024-06-07,P05,C05,R02,4,340,264
T03484,2024-08-04,P02,C010,R03,1,180,139
T03485,2024-06-12,P02,C05,R03,3,708,507
T03486,2023-05-27,P04,C01,R04,2,500,314
T03487,2024-10-27,P01,C06,R04,2,396,278
T03488,2023-10-31,P03,C07,R01,4,1052,704
T03489,2024-09-11,P02,C01,R04,4,620,444
T03490,2024-08-04,P02,C09,R03,5,1105,720
T03491,2024-11-25,P01,C08,R01,5,1260,870
T03492,2023-08-16,P01,C08,R01,4,1080,776
T03493,2023-04-12,P05,C07,R02,5,325,210
T03494,2024-08-09,P03,C05,R04,1,239,157
T03495,2024-02-21,P01,C03,R01,1,245,185
T03496,2023-08-04,P02,C09,R03,5,845,525
T03497,2024-02-11,P02,C07,R01,4,828,648
T03498,2024-02-03,P04,C010,R01,1,287,191
T03499,2024-12-15,P01,C010,R02,2,562,378
T03500,2024-12-04,P05,C08,R03,4,260,188
T03501,2024-05-13,P03,C06,R03,3,969,732
T03502,2024-04-09,P05,C05,R04,3,336,222
T03503,2024-11-21,P02,C08,R03,4,688,488
T03504,2024-12-31,P05,C03,R01,5,410,300
T03505,2023-03-23,P02,C07,R03,1,219,144
T03506,2024-08-26,P02,C02,R03,1,244,159
T03507,2024-11-17,P02,C03,R01,4,772,508
T03508,2023-12-31,P02,C02,R02,2,498,308
T03509,2023-06-12,P02,C05,R04,5,955,690
T03510,2023-02-17,P04,C07,R04,2,646,410
T03511,2024-05-25,P05,C010,R02,4,392,280
T03512,2023-11-25,P04,C010,R01,4,1448,956
T03513,2023-04-26,P04,C01,R04,2,504,336
T03514,2023-12-03,P01,C010,R02,3,603,408
T03515,2023-05-27,P01,C09,R02,4,772,596
T03516,2024-07-28,P01,C01,R02,5,965,745
T03517,2023-11-19,P03,C01,R04,2,526,324
T03518,2024-03-18,P01,C010,R04,3,585,447
T03519,2023-01-13,P05,C08,R04,2,128,88
T03520,2024-05-08,P04,C06,R04,3,762,510
T03521,2024-12-01,P05,C06,R03,3,228,180
T03522,2023-10-14,P01,C09,R02,5,1415,965
T03523,2024-12-20,P03,C04,R03,4,836,592
T03524,2023-04-24,P03,C08,R02,3,645,432
T03525,2024-04-24,P04,C04,R04,4,1164,792
T03526,2023-01-22,P05,C02,R04,5,405,295
T03527,2023-12-15,P02,C08,R03,4,776,576
T03528,2024-12-26,P05,C07,R01,1,97,70
T03529,2024-11-13,P01,C04,R04,3,762,477
T03530,2024-07-19,P02,C09,R01,5,945,745
T03531,2023-11-16,P03,C09,R02,2,434,294
T03532,2023-05-06,P04,C08,R03,5,1655,1185
T03533,2023-10-04,P04,C01,R01,3,783,612
T03534,2023-07-23,P03,C07,R01,5,1665,1135
T03535,2023-07-13,P01,C05,R04,2,424,256
T03536,2024-11-11,P03,C07,R01,1,279,193
T03537,2024-10-25,P01,C09,R01,3,822,642
T03538,2024-06-30,P02,C02,R02,3,606,441
T03539,2024-11-26,P03,C04,R03,5,1505,1015
T03540,2023-10-13,P01,C04,R04,4,972,700
T03541,2023-02-26,P02,C02,R04,4,828,560
T03542,2023-10-30,P03,C03,R01,2,530,382
T03543,2023-06-12,P04,C08,R02,1,272,173
T03544,2023-01-19,P03,C09,R01,1,239,153
T03545,2024-01-05,P05,C06,R01,5,585,425
T03546,2023-09-21,P03,C010,R04,5,1175,755
T03547,2023-04-23,P05,C02,R01,4,240,148
T03548,2024-05-02,P02,C02,R01,1,185,129
T03549,2023-11-23,P03,C07,R02,1,215,132
T03550,2024-06-25,P02,C08,R04,1,247,196
T03551,2024-10-08,P02,C08,R03,2,456,296
T03552,2024-08-01,P01,C06,R02,2,588,426
T03553,2023-03-06,P02,C010,R02,5,795,600
T03554,2023-10-19,P02,C08,R02,4,800,564
T03555,2023-01-25,P03,C01,R04,3,639,495
T03556,2024-07-02,P03,C09,R01,4,1060,732
T03557,2023-01-01,P04,C01,R03,2,642,478
T03558,2024-07-02,P01,C03,R04,2,456,354
T03559,2023-05-21,P02,C09,R01,5,1055,775
T03560,2024-10-09,P01,C05,R02,3,741,501
T03561,2023-07-07,P05,C09,R04,1,65,51
T03562,2023-05-08,P02,C09,R01,3,711,432
T03563,2023-07-20,P01,C06,R03,3,735,537
T03564,2023-05-07,P04,C01,R03,3,894,639
T03565,2023-09-14,P04,C010,R01,5,1420,930
T03566,2024-11-06,P02,C07,R04,2,446,294
T03567,2024-06-30,P05,C06,R02,1,82,50
T03568,2023-07-13,P04,C09,R01,3,1080,750
T03569,2024-12-03,P04,C07,R02,1,317,205
T03570,2023-04-14,P05,C04,R03,3,261,174
T03571,2024-06-18,P01,C07,R01,2,478,360
T03572,2023-09-22,P04,C02,R03,1,309,199
T03573,2024-01-19,P03,C06,R02,4,1116,860
T03574,2023-09-17,P04,C06,R02,2,502,308
T03575,2024-02-18,P01,C02,R01,1,272,206
T03576,2023-12-24,P01,C04,R01,3,756,597
T03577,2023-03-16,P02,C08,R01,3,726,531
T03578,2023-12-21,P03,C08,R03,2,560,402
T03579,2024-08-06,P01,C08,R02,2,446,328
T03580,2023-07-07,P05,C08,R02,3,204,141
T03581,2024-11-15,P03,C01,R03,1,231,140
T03582,2023-10-17,P03,C02,R01,4,928,632
T03583,2023-02-14,P05,C04,R04,5,375,250
T03584,2024-07-26,P04,C09,R01,2,550,426
T03585,2023-03-24,P05,C03,R04,3,309,198
T03586,2023-05-03,P05,C06,R04,1,96,67
T03587,2023-12-24,P04,C07,R03,2,524,418
T03588,2024-06-11,P04,C08,R02,1,355,275
T03589,2023-03-07,P04,C07,R02,2,754,580
T03590,2024-10-18,P04,C03,R02,3,927,684
T03591,2024-01-10,P04,C06,R02,1,364,254
T03592,2023-06-11,P05,C05,R03,3,357,225
T03593,2024-01-15,P02,C010,R04,1,227,142
T03594,2024-10-17,P02,C04,R02,2,424,324
T03595,2023-12-24,P01,C01,R04,5,1365,850
T03596,2023-07-07,P02,C07,R03,5,1185,925
T03597,2023-11-18,P02,C08,R01,4,884,696
T03598,2024-03-25,P05,C02,R03,4,436,272
T03599,2024-04-18,P04,C07,R02,3,1098,735
T03600,2023-01-13,P04,C06,R01,1,285,182
T03601,2023-07-03,P05,C05,R03,4,372,228
T03602,2023-04-21,P02,C04,R03,2,448,274
T03603,2024-05-22,P05,C02,R04,5,355,255
T03604,2023-10-17,P01,C010,R03,1,216,157
T03605,2023-10-22,P04,C06,R01,5,1980,1570
T03606,2024-03-26,P03,C05,R03,1,254,181
T03607,2023-08-03,P01,C02,R02,4,888,536
T03608,2024-09-23,P01,C010,R04,4,1196,932
T03609,2024-07-20,P05,C07,R01,3,201,147
T03610,2023-01-27,P02,C06,R01,1,246,171
T03611,2024-09-21,P04,C09,R03,2,534,422
T03612,2023-08-19,P03,C010,R02,4,1168,756
T03613,2024-07-18,P01,C05,R04,3,885,600
T03614,2023-11-17,P03,C09,R01,4,1132,756
T03615,2023-08-21,P02,C09,R04,5,1115,695
T03616,2024-10-31,P02,C01,R03,4,716,480
T03617,2024-03-12,P03,C05,R02,1,294,208
T03618,2024-06-16,P04,C09,R03,3,777,510
T03619,2024-02-07,P02,C07,R04,1,236,162
T03620,2023-02-22,P03,C06,R03,2,566,402
T03621,2023-11-09,P01,C06,R04,2,582,368
T03622,2023-10-08,P03,C07,R01,4,1064,764
T03623,2024-12-26,P03,C01,R01,3,882,537
T03624,2023-01-31,P05,C04,R03,3,183,132
T03625,2023-12-03,P02,C01,R01,3,570,393
T03626,2023-07-02,P04,C06,R04,3,1107,846
T03627,2023-01-23,P04,C04,R01,4,1368,1008
T03628,2024-06-27,P05,C01,R02,1,68,43
T03629,2024-03-21,P04,C09,R02,4,1380,1036
T03630,2023-03-15,P03,C04,R03,1,209,157
T03631,2023-01-10,P05,C06,R03,5,520,400
T03632,2024-04-28,P01,C07,R03,5,1400,1045
T03633,2024-03-31,P02,C08,R03,1,220,169
T03634,2024-07-19,P02,C09,R04,4,676,428
T03635,2024-07-17,P02,C09,R04,2,476,292
T03636,2024-10-21,P03,C08,R02,4,1016,688
T03637,2023-06-09,P01,C010,R04,2,560,380
T03638,2023-01-14,P05,C03,R01,4,428,336
T03639,2023-06-27,P05,C02,R02,3,345,216
T03640,2024-02-16,P02,C05,R03,3,510,402
T03641,2023-02-22,P01,C01,R03,5,940,690
T03642,2024-02-12,P01,C03,R04,5,1290,955
T03643,2023-01-22,P01,C01,R02,1,291,189
T03644,2023-01-30,P04,C03,R04,2,754,476
T03645,2024-12-03,P04,C04,R04,3,858,576
T03646,2023-09-17,P02,C07,R04,4,940,732
T03647,2023-07-24,P01,C05,R02,1,245,191
T03648,2023-02-28,P01,C05,R03,4,976,696
T03649,2024-04-15,P05,C01,R01,3,285,225
T03650,2024-04-10,P05,C08,R03,3,267,192
T03651,2023-01-12,P02,C04,R02,3,636,444
T03652,2024-09-22,P01,C010,R03,3,714,465
T03653,2023-10-17,P02,C05,R03,4,996,756
T03654,2023-12-20,P05,C02,R01,1,104,63
T03655,2024-09-30,P05,C01,R03,3,297,198
T03656,2023-03-16,P04,C09,R03,5,1290,955
T03657,2024-12-16,P02,C02,R03,1,186,137
T03658,2024-07-14,P02,C06,R04,5,1120,780
T03659,2024-08-13,P01,C01,R02,4,1172,732
T03660,2024-03-16,P01,C01,R02,3,708,462
T03661,2023-08-29,P04,C09,R01,1,258,172
T03662,2023-06-03,P03,C04,R04,3,828,639
T03663,2023-04-06,P03,C09,R04,3,828,552
T03664,2024-12-26,P03,C05,R03,1,228,141
T03665,2023-10-21,P02,C07,R02,3,711,453
T03666,2023-07-28,P02,C01,R01,3,561,345
T03667,2023-12-09,P05,C06,R04,2,196,128
T03668,2023-03-29,P02,C08,R03,2,406,302
T03669,2024-01-25,P02,C01,R01,1,195,148
T03670,2023-11-21,P02,C09,R04,1,201,152
T03671,2023-06-06,P04,C03,R01,3,852,648
T03672,2024-10-29,P02,C01,R04,5,1135,720
T03673,2024-10-12,P01,C01,R01,1,293,190
T03674,2024-09-24,P01,C06,R04,3,594,471
T03675,2024-07-30,P05,C06,R04,5,500,350
T03676,2024-09-10,P04,C01,R01,2,550,344
T03677,2024-10-20,P01,C03,R04,1,204,161
T03678,2023-05-17,P04,C07,R04,3,954,756
T03679,2024-11-04,P04,C010,R04,2,676,466
T03680,2024-03-03,P05,C03,R01,4,448,300
T03681,2024-03-27,P04,C03,R01,2,722,490
T03682,2024-09-03,P02,C03,R04,3,738,468
T03683,2023-05-21,P04,C07,R04,5,1265,775
T03684,2023-03-24,P05,C04,R01,4,368,228
T03685,2023-06-26,P05,C04,R03,4,404,260
T03686,2023-07-17,P05,C03,R04,4,336,240
T03687,2024-09-15,P01,C010,R03,1,284,197
T03688,2024-07-21,P02,C09,R01,3,621,489
T03689,2024-11-21,P01,C02,R04,4,1120,788
T03690,2024-02-25,P03,C04,R03,2,632,486
T03691,2024-02-05,P02,C08,R01,5,855,650
T03692,2024-11-28,P04,C06,R03,3,759,501
T03693,2024-04-15,P05,C07,R02,2,168,132
T03694,2023-08-06,P03,C07,R01,1,301,240
T03695,2024-12-29,P02,C02,R02,4,768,596
T03696,2024-09-23,P01,C04,R01,2,450,294
T03697,2023-06-24,P05,C010,R01,3,291,228
T03698,2023-01-23,P01,C010,R04,2,408,294
T03699,2024-12-25,P02,C06,R02,1,245,164
T03700,2023-08-23,P02,C03,R02,5,1120,760
T03701,2023-01-13,P03,C09,R02,4,1276,916
T03702,2023-04-11,P04,C04,R01,3,1083,858
T03703,2024-06-19,P01,C010,R02,4,840,592
T03704,2024-06-06,P03,C02,R02,4,1300,928
T03705,2024-03-27,P05,C06,R04,4,288,196
T03706,2024-03-06,P04,C01,R03,2,742,458
T03707,2024-08-28,P03,C06,R03,2,414,274
T03708,2024-12-13,P01,C010,R02,5,1310,890
T03709,2024-06-16,P02,C01,R02,1,172,103
T03710,2024-12-23,P05,C08,R02,3,273,207
T03711,2024-10-13,P01,C05,R02,2,494,324
T03712,2023-10-20,P04,C06,R03,4,1420,908
T03713,2023-04-11,P04,C02,R04,1,271,209
T03714,2024-05-16,P02,C02,R01,3,705,453
